,finger,t,px,py,pz,fx,fy,fz,nx,ny,nz,taux,tauy,tauz,vx,vy,vz
3192,RF,87,0.10689267946296178,-0.331485,0.9748802409484637,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.011309063563646055,-0.0010601033919166447,-0.00013635326983063578
3193,RF,87,0.10575693853541603,-0.3313244964152344,0.9738322242109937,-0.0038239452756935344,0.013339772743413879,-0.013330196091081534,0.0,-1.0,0.0,9.613271073310755e-05,-3.8483496451563646e-05,-6.608809923454295e-05,-0.011357409275457586,0.0016050358476554782,-0.010480167374700144
3194,RF,87,0.10408951707879742,-0.3313215435441962,0.9738203997249748,-0.09089310045414667,1.772536519564849,-1.3945707789580868,0.0,-1.0,0.0,0.01078684235023161,-0.0020190407281500877,-0.0032693019524357254,-0.016674214566186063,2.9528710382420442e-05,-0.00011824486018885416
3195,LF,87,0.10473275343308472,-0.331485,0.9529842226755757,0.5571523126127438,6.04260329131264,0.30030501656266606,0.0,-1.0,0.0,-0.03158602608436274,0.002533919474412855,0.007614782294732827,0.006432363542872993,-0.0016345645580378987,-0.20836177049399107
3196,LF,87,0.10484509040995169,-0.331485,0.952856126203814,-0.010909264551134092,0.46527934019434447,-0.026953440525219252,0.0,-1.0,0.0,-0.0018165537371878085,-5.36464518705529e-05,-0.0001908224085512564,0.0011233697686696686,0.0,-0.0012809647176170724
3197,LF,87,0.10453169244771643,-0.3314298109855536,0.9528607261257152,-0.11783347574626946,0.31653214389886825,-0.16056139238212025,0.0,-1.0,0.0,0.0007632966233006755,-0.0005292556701800106,-0.0016035506561183242,-0.0031339796223525673,0.0005518901444639956,4.599921901160542e-05
3198,LF,87,0.10502547251787438,-0.331485,0.9521069062091025,1.2470143186050421e-199,8.198774820862055e-200,1.281284346980555e-199,0.0,-1.0,0.0,-2.1012829475323125e-201,7.146154632708328e-202,1.5878074223893708e-201,0.004937800701579481,-0.0005518901444639956,-0.0075381991661260805
3199,LF,87,0.10510639363843753,-0.331485,0.9517866893015493,6.550691227384597e-188,4.306898605174084e-188,6.730715121972004e-188,0.0,-1.0,0.0,-1.1059523309074016e-189,4.0234156512029627e-190,8.189186151063236e-190,0.0008092112056315437,0.0,-0.0032021690755323906
3200,LF,87,0.10452686543993095,-0.33138353837596946,0.9517932332547542,-0.17334514647874474,0.24436569217320653,-0.16192859153055203,0.0,-1.0,0.0,0.0010844128044030224,-0.0009442386643239195,-0.0025858140755079997,-0.00579528198506582,0.0010146162403051884,6.543953204873887e-05
3201,LF,87,0.10475839708828848,-0.331485,0.9509271504239613,5.768277207013902e-82,3.792482990694254e-82,5.926799062467271e-82,0.0,-1.0,0.0,-9.525835059819553e-84,3.856159700455366e-84,6.8035438277820115e-84,0.002315316483575275,-0.0010146162403051884,-0.008660828307929247
3202,LF,87,0.10470236317032831,-0.331485,0.9507773143743549,-0.031147653112402817,0.04386586759868183,-0.028774875829133052,0.0,-1.0,0.0,0.00017669615594901087,-0.00020433305413786846,-0.0005027621094369362,-0.0005603391796016322,0.0,-0.0014983604960638885
3203,LF,87,0.1045121408481046,-0.3314525206704506,0.9507792174056242,-0.0955168350962257,0.2011274205774361,-0.12859384067707177,0.0,-1.0,0.0,0.0008056193202585138,-0.0006955745386465097,-0.0016863118746514162,-0.0019022232222370983,0.00032479329549361946,1.9030312693457674e-05
3204,LF,87,0.10288934812317035,-0.3312645559512828,0.9518288304109339,-0.16454199150207519,1.5501747817561957,-0.3710659220350432,0.0,-1.0,0.0,0.000656847453282989,-0.0008689341435620294,-0.00392134846674389,-0.016227927249342494,0.0018796471916782131,0.01049613005309702
3205,FF,88,0.1074717958868906,-0.331485,1.0161517340042112,0.09148671762734639,2.222585814274557,-1.1069302925368536,0.0,-1.0,0.0,-0.00272744319754277,-0.0005019229695408347,-0.0012332228206436884,0.04582447763720243,-0.0022044404871718326,0.643229035932773
3206,FF,88,0.10747951861242871,-0.331485,1.016121209591287,-0.07714439733540131,0.18820280057197178,-0.22900218606925382,0.0,-1.0,0.0,0.0015323114423564344,-0.0008537399742182495,-0.0012178289720540263,7.72272553811737e-05,0.0,-0.00030524412924171074
3207,FF,88,0.10742068464414505,-0.3314802401157376,1.0161203860489463,-0.02223431166583991,0.023691325867670844,-0.027595434513026772,0.0,-1.0,0.0,0.00017850377191516766,-0.00020170795652524982,-0.0003169958212581173,-0.0005883396828366971,4.759884262350855e-05,-8.235423407665365e-06
3208,FF,88,0.10742639074161289,-0.331485,1.0163998640421052,3.914038602195906e-39,2.9069564556348022e-39,-4.039329855290664e-39,0.0,-1.0,0.0,3.048651181268571e-41,2.6657534642218675e-41,4.872532908964341e-41,5.7060974678474485e-05,-4.759884262350855e-05,0.0027947799315897193
3209,FF,88,0.10576073555756,-0.3314845308527044,1.0160963930099258,-0.14779365102169664,0.4686236545469511,-0.5745707678051762,0.0,-1.0,0.0,0.0047846673619673435,-0.00155610911859331,-0.0024999061575398072,-0.01665655184052886,4.691472955675735e-06,-0.003034710321794254
3210,FF,88,0.10582098897595343,-0.331485,1.0161338306130876,-0.01854053032277712,0.0192090511512607,-0.02232408011447115,0.0,-1.0,0.0,0.000178617230671847,-0.0001378677711792738,-0.0002669748190999995,0.0006025341839342724,-4.691472955675735e-06,0.00037437603161771804
3211,FF,88,0.10576098490728746,-0.331485,1.0161258645533569,-0.0146280004388864,0.01515544613769949,-0.017613123682392345,0.0,-1.0,0.0,0.00014193789415134394,-0.0001080482448660244,-0.00021085339547085007,-0.0006000406866597807,0.0,-7.966059730746267e-05
3212,FF,88,0.10575579080815276,-0.331485,1.016096369153241,-0.0041182197585881136,0.004266711502726982,-0.004958621259434848,0.0,-1.0,0.0,3.997335079601457e-05,-3.054313935196384e-05,-5.947980126660319e-05,-5.1940991347004806e-05,0.0,-0.0002949540011587537
3213,FF,88,0.10741974744162841,-0.331485,1.01606241844889,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.01663956633475655,0.0,-0.0003395070435097125
3214,FF,88,0.10733787769499058,-0.331485,1.016068681703246,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.000818697466378332,0.0,6.26325435604258e-05
3215,MF,88,0.10626583702707129,-0.331485,0.9970787870517369,0.2704550302867975,2.728971781870754,-0.6445624363505985,0.0,-1.0,0.0,-0.012548319415454532,0.0021741776334915116,0.003939902730596575,-0.010720406679192857,0.0,-0.18989894651509132
3216,MF,88,0.10650478385401874,-0.331485,0.9969751632661474,0.012948449959644087,0.19515856832332962,-0.06995705700898229,0.0,-1.0,0.0,-0.000633371132783279,0.0001055405464490107,0.00017719395378127192,0.0023894682694744485,0.0,-0.0010362378558947949
3217,MF,88,0.10626861752445917,-0.33144627761048806,0.9968318478043071,-0.0383547307419225,0.08846852223569865,-0.06584410906663166,0.0,-1.0,0.0,0.00018290489051275987,-0.0003022249402668487,-0.0005126147525365065,-0.0023616632955957007,0.0003872238951191376,-0.0014331546184032096
3218,MF,88,0.10682374965526305,-0.331485,0.996827431446741,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.005551321308038815,-0.0003872238951191376,-4.4163575660949306e-05
3219,MF,88,0.10715155620230937,-0.331485,0.9963693853144434,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0032780654704632484,0.0,-0.0045804613229760704
3220,MF,88,0.10758754939381471,-0.331485,0.9958406999409534,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.00435993191505335,0.0,-0.005286853734900454
3221,MF,88,0.1062572483987197,-0.33139430478041315,0.9958125382176354,-0.06230116808165744,0.1758824778212038,-0.15755980920941237,0.0,-1.0,0.0,0.0007074050001887705,-0.0006553795921658742,-0.0010113108488876655,-0.013303009950950129,0.000906952195868227,-0.0002816172331798761
3222,MF,88,0.10459742552211952,-0.331485,0.9969107166900018,-0.06761645357298082,0.3521285766867321,-0.3267685692208263,0.0,-1.0,0.0,0.002222389268499671,-0.0004144824182304838,-0.0009065167604525366,-0.016598228766001727,-0.000906952195868227,0.010981784723663734
3223,MF,88,0.10475212187885663,-0.331485,0.9969280207215068,0.002202600278210655,0.006523777324607977,0.005222632175421038,0.0,-1.0,0.0,-0.00010979762303400979,1.3648837254626659e-05,2.9256952226443616e-05,0.001546963567371079,0.0,0.00017304031505016582
3224,MF,88,0.10459780944370439,-0.3314195106723302,0.9957718926275908,-0.11624888562193754,0.25498876707412144,-0.21288750934276665,0.0,-1.0,0.0,0.00128243476456192,-0.0009471762137779965,-0.0018347760675213728,-0.0015431243515223736,0.0006548932766975435,-0.011561280939159646
3225,RF,88,0.10743114482873772,-0.331485,0.9738680384598777,0.2107319060865563,2.965583388556328,-0.7397603423139417,0.0,-1.0,0.0,-0.0131720784501371,0.0008009176992181072,-0.0005415118270114955,0.02833335385033331,-0.0006548932766975435,-0.21903854167713122
3226,RF,88,0.10743522295440776,-0.331485,0.9738549738069897,-0.06613893881131656,0.28859480447651786,-0.2678632669119008,0.0,-1.0,0.0,0.0012738989691671386,-0.0008103307215232367,-0.0011875893465358367,4.078125670034516e-05,0.0,-0.00013064652887972983
3227,RF,88,0.10740957646775276,-0.3314804045327812,0.9738547090922358,-0.021516471723010484,0.033542830004906696,-0.032030308727399565,0.0,-1.0,0.0,0.00016079172169223774,-0.00020118211554999552,-0.0003186946501790695,-0.00025646486654998246,4.595467218759808e-05,-2.6471475389477916e-06
3228,RF,88,0.10741097963857986,-0.331485,0.9739404635536589,-0.009751466022514506,0.012339455772618399,-0.011435879956656205,0.0,-1.0,0.0,5.4654456039006195e-05,-8.67527113941398e-05,-0.00014021153794228322,1.4031708270995091e-05,-4.595467218759808e-05,0.0008575446142311538
3229,RF,88,0.10576159649051767,-0.331485,0.9755489018936355,-0.041897390327631456,1.5741606899608667,-0.996701531748035,0.0,-1.0,0.0,0.0037302187521561494,0.0003108946086926708,0.0003342140350421792,-0.016493831480621918,0.0,0.016084383399765922
3230,RF,88,0.10631745115151242,-0.331485,0.9752284597818135,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0055585466099475345,0.0,-0.0032044211182202798
3231,RF,88,0.10576177310659718,-0.3313789896608083,0.9748938762754468,-0.009584549329825477,0.06087091997720753,-0.06171735366445266,0.0,-1.0,0.0,0.00045400789114721774,-6.38578915346935e-05,-0.0001334883812281347,-0.005556780449152421,0.0010601033919166447,-0.0033458350636672574
3232,RF,88,0.10689267946296178,-0.331485,0.9748802409484637,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.011309063563646055,-0.0010601033919166447,-0.00013635326983063578
3233,RF,88,0.10575693853541603,-0.3313244964152344,0.9738322242109937,-0.0038239452756935344,0.013339772743413879,-0.013330196091081534,0.0,-1.0,0.0,9.613271073310755e-05,-3.8483496451563646e-05,-6.608809923454295e-05,-0.011357409275457586,0.0016050358476554782,-0.010480167374700144
3234,RF,88,0.10408951707879742,-0.3313215435441962,0.9738203997249748,-0.09089310045414667,1.772536519564849,-1.3945707789580868,0.0,-1.0,0.0,0.01078684235023161,-0.0020190407281500877,-0.0032693019524357254,-0.016674214566186063,2.9528710382420442e-05,-0.00011824486018885416
3235,LF,88,0.10443433892572485,-0.331485,0.9529581797698066,0.6599206542673889,6.9885624479549,0.5259677817216454,0.0,-1.0,0.0,-0.03902735959894252,0.0030015652896452235,0.009084842035233508,0.0034482184692742612,-0.0016345645580378987,-0.20862219955168237
3236,LF,88,0.10455588780960785,-0.331485,0.9528199291884146,0.004295983759719124,0.5375440943748451,0.08504919232855718,0.0,-1.0,0.0,-0.0036623549087040777,2.8480570418847063e-05,4.983642588923766e-06,0.0012154888388300755,0.0,-0.0013825058139194102
3237,LF,88,0.10421720366795173,-0.33142604607212217,0.9528246738675303,-0.1163973587784082,0.20621346177384423,-0.04362323663948697,0.0,-1.0,0.0,-0.0003166118540372676,-0.0005116054548328028,-0.0015736372086027955,-0.0033868414165612315,0.0005895392787780285,4.744679115709083e-05
3238,LF,88,0.10472950991375488,-0.331485,0.9520825404474742,-0.0002880033041624966,0.006316550215863868,0.004951296694766703,0.0,-1.0,0.0,-9.663278379647935e-05,2.7096230355911524e-06,-9.077628299205972e-06,0.005123062458031458,-0.0005895392787780285,-0.007421334200561347
3239,LF,88,0.1048116300417209,-0.331485,0.9517507476043896,-0.0011643427375526087,0.005181814505385346,0.005240203581348964,0.0,-1.0,0.0,-9.525191204693822e-05,3.0233120100719417e-07,-2.1463382955764594e-05,0.0008212012796601775,0.0,-0.0033179284308459955
3240,LF,88,0.1042127174839654,-0.33138136360701065,0.9517571117684376,-0.15423200527257167,0.29061327014114036,-0.12244515762495975,0.0,-1.0,0.0,0.00035855091032315476,-0.0008149586188167994,-0.002385866626349564,-0.005989125577554877,0.001036363929893258,6.364164047978349e-05
3241,LF,88,0.10445529554233375,-0.331485,0.9508975835050232,-0.06361589538971191,0.10146488229940716,-0.005487341314687498,0.0,-1.0,0.0,-0.00039734650739145164,-0.00030528507612807875,-0.0010384191801897419,0.002425780583683451,-0.001036363929893258,-0.008595282634143997
3242,LF,88,0.10439487711308809,-0.331485,0.9507413585053532,-0.060094324258353725,0.07473352523931123,0.03677106205356543,0.0,-1.0,0.0,-0.0008228641779195838,-0.00019495012374027047,-0.0009485762658887005,-0.0006041842924565943,0.0,-0.0015622499966994052
3243,LF,88,0.10419854142543555,-0.33145187622377636,0.9507431933678331,-0.09188046074551255,0.11229338979028824,0.04551237836395145,0.0,-1.0,0.0,-0.001086678246763686,-0.00030290080703168745,-0.0014464359360993754,-0.0019633568765253795,0.0003312377622360918,1.8348624798436575e-05
3244,LF,88,0.10257495231476677,-0.331265588750476,0.9517918733960951,-0.2487104092107814,0.7922029099657667,-0.19420020164361512,0.0,-1.0,0.0,0.0003957630013882822,-0.0008975693373380053,-0.004168313998182679,-0.016235891106687883,0.0018628747330035056,0.010486800282619724
3245,FF,89,0.1074717958868906,-0.331485,1.0161517340042112,0.09148671762734639,2.222585814274557,-1.1069302925368536,0.0,-1.0,0.0,-0.00272744319754277,-0.0005019229695408347,-0.0012332228206436884,0.048968435721238324,-0.0021941124952395974,0.6435986060811616
3246,FF,89,0.10747951861242871,-0.331485,1.016121209591287,-0.07714439733540131,0.18820280057197178,-0.22900218606925382,0.0,-1.0,0.0,0.0015323114423564344,-0.0008537399742182495,-0.0012178289720540263,7.72272553811737e-05,0.0,-0.00030524412924171074
3247,FF,89,0.10742068464414505,-0.3314802401157376,1.0161203860489463,-0.02223431166583991,0.023691325867670844,-0.027595434513026772,0.0,-1.0,0.0,0.00017850377191516766,-0.00020170795652524982,-0.0003169958212581173,-0.0005883396828366971,4.759884262350855e-05,-8.235423407665365e-06
3248,FF,89,0.10742639074161289,-0.331485,1.0163998640421052,3.914038602195906e-39,2.9069564556348022e-39,-4.039329855290664e-39,0.0,-1.0,0.0,3.048651181268571e-41,2.6657534642218675e-41,4.872532908964341e-41,5.7060974678474485e-05,-4.759884262350855e-05,0.0027947799315897193
3249,FF,89,0.10576073555756,-0.3314845308527044,1.0160963930099258,-0.14779365102169664,0.4686236545469511,-0.5745707678051762,0.0,-1.0,0.0,0.0047846673619673435,-0.00155610911859331,-0.0024999061575398072,-0.01665655184052886,4.691472955675735e-06,-0.003034710321794254
3250,FF,89,0.10582098897595343,-0.331485,1.0161338306130876,-0.01854053032277712,0.0192090511512607,-0.02232408011447115,0.0,-1.0,0.0,0.000178617230671847,-0.0001378677711792738,-0.0002669748190999995,0.0006025341839342724,-4.691472955675735e-06,0.00037437603161771804
3251,FF,89,0.10576098490728746,-0.331485,1.0161258645533569,-0.0146280004388864,0.01515544613769949,-0.017613123682392345,0.0,-1.0,0.0,0.00014193789415134394,-0.0001080482448660244,-0.00021085339547085007,-0.0006000406866597807,0.0,-7.966059730746267e-05
3252,FF,89,0.10575579080815276,-0.331485,1.016096369153241,-0.0041182197585881136,0.004266711502726982,-0.004958621259434848,0.0,-1.0,0.0,3.997335079601457e-05,-3.054313935196384e-05,-5.947980126660319e-05,-5.1940991347004806e-05,0.0,-0.0002949540011587537
3253,FF,89,0.10741974744162841,-0.331485,1.01606241844889,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.01663956633475655,0.0,-0.0003395070435097125
3254,FF,89,0.10733787769499058,-0.331485,1.016068681703246,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.000818697466378332,0.0,6.26325435604258e-05
3255,MF,89,0.10586211723345132,-0.331485,0.9970023075175678,0.2803854524015139,2.765363975846821,-0.662822199472975,0.0,-1.0,0.0,-0.012589418496193716,0.0022288932882239695,0.003973631853049389,-0.014757604615392578,0.0,-0.19066374185678248
3256,MF,89,0.10606577933695246,-0.331485,0.9969140090250485,0.009004562810769081,0.19834593088300068,-0.08837211510337434,0.0,-1.0,0.0,-0.00041050821943488424,7.27998702574301e-05,0.00012156675186020353,0.0020366210350114544,0.0,-0.000882984925193453
3257,MF,89,0.10586449483203487,-0.33145122212810807,0.9967920117700345,-0.041181747647996085,0.07206474890535391,-0.06467328830391819,0.0,-1.0,0.0,0.00029382866048697506,-0.00032386568641993457,-0.0005479801328841494,-0.0020128450491758987,0.0003377787189190462,-0.001219972550139392
3258,MF,89,0.1063382868855657,-0.331485,0.9967880185227124,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.004737920535308193,-0.0003377787189190462,-3.993247322142679e-05
3259,MF,89,0.10670363782733579,-0.331485,0.9963020741999774,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0036535094177009286,0.0,-0.004859443227349658
3260,MF,89,0.10713588104469576,-0.331485,0.9957994685205311,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.004322432173599761,0.0,-0.005026056794462663
3261,MF,89,0.10585299744394303,-0.33139542436613056,0.9957729058455141,-0.07324307041657607,0.1491144226621141,-0.15067409613698435,0.0,-1.0,0.0,0.000822976797853032,-0.0007316394173178587,-0.001124117158881574,-0.012828836007527378,0.0008957563386940981,-0.00026562675016994497
3262,MF,89,0.10419315844286395,-0.331485,0.9968550787282047,-0.07344686987945664,0.3522355727545483,-0.3672626389983614,0.0,-1.0,0.0,0.002760900451620081,-0.00045640661028098674,-0.0009898696502128562,-0.016598390010790776,-0.0008957563386940981,0.010821728826905241
3263,MF,89,0.10431280690924145,-0.331485,0.9968669956451935,0.0012852087554485721,0.012098303144108001,-0.0011344023445749598,0.0,-1.0,0.0,-5.9402893642918635e-05,7.885586022177465e-06,1.679923463444948e-05,0.0011964846637750604,0.0,0.00011916916988874426
3264,MF,89,0.10419351281859258,-0.33141788707298325,0.9957325170918063,-0.13076428878733365,0.2136668227217028,-0.2103418158442234,0.0,-1.0,0.0,0.001497781550961383,-0.0010317173119570107,-0.0019791599572925238,-0.0011929409064886931,0.0006711292701672145,-0.011344785533872193
3265,RF,89,0.10716526800384574,-0.331485,0.9738372085519155,0.37293083070811217,4.391621117224788,-0.6209205795597921,0.0,-1.0,0.0,-0.02571889024613639,0.002184450994863293,3.0825427034236047e-06,0.029717551852531526,-0.0006711292701672145,-0.21895308539890856
3266,RF,89,0.1071701630171849,-0.331485,0.9738218516700731,-0.06753745506772979,0.35360260848857467,-0.17750634060308285,0.0,-1.0,0.0,-0.0004081511180174135,-0.0007198892152571578,-0.0012787668078367057,4.895013339167864e-05,0.0,-0.00015356881842398806
3267,RF,89,0.10713991209518497,-0.33147959382342623,0.9738215413532635,-0.02207417340292302,0.030499921812366042,-0.028973027738832705,0.0,-1.0,0.0,0.0001442255673643691,-0.00020202704929142895,-0.00032255756887920477,-0.0003025092199993029,5.406176573741206e-05,-3.103168095819342e-06
